,Year,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,DOT_ID_Marketing_Airline,Operating_Airline ,DOT_ID_Operating_Airline,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
371074,2025,1,5,7,2025-01-05,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,525.0,0.0,0.0,0.0,0.0,0001-0559,16.0,541.0,708.0,18.0,725,726.0,1.0,1.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371075,2025,1,6,1,2025-01-06,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,527.0,2.0,2.0,0.0,0.0,0001-0559,20.0,547.0,729.0,16.0,725,745.0,20.0,20.0,1.0,1.0,0700-0759,0.0,,0.0,2.0,0.0,18.0,0.0,0.0
371076,2025,1,7,2,2025-01-07,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,28.0,551.0,722.0,9.0,723,731.0,8.0,8.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371077,2025,1,8,3,2025-01-08,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,529.0,4.0,4.0,0.0,0.0,0001-0559,25.0,554.0,733.0,13.0,723,746.0,23.0,23.0,1.0,1.0,0700-0759,0.0,,0.0,4.0,0.0,19.0,0.0,0.0
371078,2025,1,9,4,2025-01-09,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,520.0,-5.0,0.0,0.0,-1.0,0001-0559,12.0,532.0,708.0,10.0,723,718.0,-5.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,,,,,
371079,2025,1,10,5,2025-01-10,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,541.0,16.0,16.0,1.0,1.0,0001-0559,14.0,555.0,732.0,8.0,723,740.0,17.0,17.0,1.0,1.0,0700-0759,0.0,,0.0,16.0,0.0,1.0,0.0,0.0
371080,2025,1,11,6,2025-01-11,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,702.0,97.0,97.0,1.0,6.0,0001-0559,11.0,713.0,830.0,19.0,723,849.0,86.0,86.0,1.0,5.0,0700-0759,0.0,,0.0,0.0,70.0,0.0,0.0,16.0
371081,2025,1,12,7,2025-01-12,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,553.0,28.0,28.0,1.0,1.0,0001-0559,14.0,607.0,728.0,7.0,723,735.0,12.0,12.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371082,2025,1,13,1,2025-01-13,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,520.0,-5.0,0.0,0.0,-1.0,0001-0559,15.0,535.0,713.0,17.0,723,730.0,7.0,7.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371083,2025,1,14,2,2025-01-14,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,522.0,-3.0,0.0,0.0,-1.0,0001-0559,38.0,600.0,731.0,11.0,723,742.0,19.0,19.0,1.0,1.0,0700-0759,0.0,,0.0,0.0,0.0,19.0,0.0,0.0
371084,2025,1,15,3,2025-01-15,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,553.0,28.0,28.0,1.0,1.0,0001-0559,32.0,625.0,801.0,11.0,723,812.0,49.0,49.0,1.0,3.0,0700-0759,0.0,,0.0,28.0,0.0,21.0,0.0,0.0
371085,2025,1,16,4,2025-01-16,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,521.0,-4.0,0.0,0.0,-1.0,0001-0559,41.0,602.0,718.0,17.0,723,735.0,12.0,12.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371086,2025,1,17,5,2025-01-17,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,520.0,-5.0,0.0,0.0,-1.0,0001-0559,15.0,535.0,652.0,14.0,723,706.0,-17.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,,,,,
371087,2025,1,18,6,2025-01-18,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,519.0,-6.0,0.0,0.0,-1.0,0001-0559,13.0,532.0,717.0,9.0,723,726.0,3.0,3.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371088,2025,1,19,7,2025-01-19,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,517.0,-8.0,0.0,0.0,-1.0,0001-0559,14.0,531.0,710.0,9.0,723,719.0,-4.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,,,,,
371089,2025,1,20,1,2025-01-20,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,14.0,537.0,718.0,12.0,723,730.0,7.0,7.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371090,2025,1,21,2,2025-01-21,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,530.0,5.0,5.0,0.0,0.0,0001-0559,14.0,544.0,730.0,9.0,723,739.0,16.0,16.0,1.0,1.0,0700-0759,0.0,,0.0,5.0,0.0,11.0,0.0,0.0
371091,2025,1,22,3,2025-01-22,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,522.0,-3.0,0.0,0.0,-1.0,0001-0559,13.0,535.0,657.0,5.0,723,702.0,-21.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,,,,,
371092,2025,1,23,4,2025-01-23,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,521.0,-4.0,0.0,0.0,-1.0,0001-0559,12.0,533.0,716.0,14.0,723,730.0,7.0,7.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371093,2025,1,24,5,2025-01-24,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,41.0,604.0,726.0,14.0,723,740.0,17.0,17.0,1.0,1.0,0700-0759,0.0,,0.0,0.0,0.0,17.0,0.0,0.0
371094,2025,1,25,6,2025-01-25,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,516.0,-9.0,0.0,0.0,-1.0,0001-0559,12.0,528.0,656.0,9.0,723,705.0,-18.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,,,,,
371095,2025,1,26,7,2025-01-26,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,515.0,-10.0,0.0,0.0,-1.0,0001-0559,13.0,528.0,657.0,16.0,723,713.0,-10.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,,,,,
371096,2025,1,27,1,2025-01-27,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,532.0,7.0,7.0,0.0,0.0,0001-0559,13.0,545.0,722.0,12.0,723,734.0,11.0,11.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371097,2025,1,28,2,2025-01-28,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,519.0,-6.0,0.0,0.0,-1.0,0001-0559,13.0,532.0,705.0,15.0,723,720.0,-3.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,,,,,
371098,2025,1,29,3,2025-01-29,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,23.0,546.0,718.0,15.0,723,733.0,10.0,10.0,0.0,0.0,0700-0759,0.0,,0.0,,,,,
371099,2025,1,30,4,2025-01-30,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,,,,,,0001-0559,,,,,723,,,,,,0700-0759,1.0,B,0.0,,,,,
371100,2025,1,31,5,2025-01-31,AA,19805,AA,19805,2681,11057,1105703,31057,CLT,"Charlotte, NC",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",525,517.0,-8.0,0.0,0.0,-1.0,0001-0559,10.0,527.0,701.0,16.0,723,717.0,-6.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,,,,,
470044,2025,1,2,4,2025-01-02,WN,19393,WN,19393,4788,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",1605,1613.0,8.0,8.0,0.0,0.0,1600-1659,13.0,1626.0,1749.0,9.0,1755,1758.0,3.0,3.0,0.0,0.0,1700-1759,0.0,,0.0,,,,,
476584,2025,1,10,5,2025-01-10,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,751.0,-4.0,0.0,0.0,-1.0,0700-0759,16.0,807.0,916.0,5.0,955,921.0,-34.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
483696,2025,1,19,7,2025-01-19,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,751.0,-4.0,0.0,0.0,-1.0,0700-0759,16.0,807.0,927.0,6.0,955,933.0,-22.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
486962,2025,1,20,1,2025-01-20,WN,19393,WN,19393,2801,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",815,852.0,37.0,37.0,1.0,2.0,0800-0859,18.0,910.0,1036.0,9.0,1015,1045.0,30.0,30.0,1.0,2.0,1000-1059,0.0,,0.0,30.0,0.0,0.0,0.0,0.0
490685,2025,1,28,2,2025-01-28,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,752.0,-3.0,0.0,0.0,-1.0,0700-0759,13.0,805.0,906.0,6.0,955,912.0,-43.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
493923,2025,1,29,3,2025-01-29,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,749.0,-6.0,0.0,0.0,-1.0,0700-0759,13.0,802.0,928.0,5.0,955,933.0,-22.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
496884,2025,1,3,5,2025-01-03,WN,19393,WN,19393,3633,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",1420,1418.0,-2.0,0.0,0.0,-1.0,1400-1459,13.0,1431.0,1605.0,24.0,1605,1629.0,24.0,24.0,1.0,1.0,1600-1659,0.0,,0.0,0.0,0.0,24.0,0.0,0.0
500919,2025,1,4,6,2025-01-04,WN,19393,WN,19393,1593,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",1710,1917.0,127.0,127.0,1.0,8.0,1700-1759,17.0,1934.0,2050.0,12.0,1855,2102.0,127.0,127.0,1.0,8.0,1800-1859,0.0,,0.0,61.0,0.0,0.0,0.0,66.0
505412,2025,1,12,7,2025-01-12,WN,19393,WN,19393,2801,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",815,807.0,-8.0,0.0,0.0,-1.0,0800-0859,31.0,838.0,1009.0,7.0,1015,1016.0,1.0,1.0,0.0,0.0,1000-1059,0.0,,0.0,,,,,
509062,2025,1,13,1,2025-01-13,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,749.0,-6.0,0.0,0.0,-1.0,0700-0759,18.0,807.0,947.0,6.0,955,953.0,-2.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,,,,,
513273,2025,1,21,2,2025-01-21,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,804.0,9.0,9.0,0.0,0.0,0700-0759,12.0,816.0,930.0,25.0,955,955.0,0.0,0.0,0.0,0.0,0900-0959,0.0,,0.0,,,,,
516522,2025,1,22,3,2025-01-22,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,755.0,0.0,0.0,0.0,0.0,0700-0759,17.0,812.0,922.0,5.0,955,927.0,-28.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
519890,2025,1,30,4,2025-01-30,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,750.0,-5.0,0.0,0.0,-1.0,0700-0759,13.0,803.0,918.0,9.0,955,927.0,-28.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
523128,2025,1,31,5,2025-01-31,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,752.0,-3.0,0.0,0.0,-1.0,0700-0759,19.0,811.0,918.0,6.0,955,924.0,-31.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
526971,2025,1,5,7,2025-01-05,WN,19393,WN,19393,4788,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",1605,1636.0,31.0,31.0,1.0,2.0,1600-1659,17.0,1653.0,1800.0,6.0,1755,1806.0,11.0,11.0,0.0,0.0,1700-1759,0.0,,0.0,,,,,
534480,2025,1,14,2,2025-01-14,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,754.0,-1.0,0.0,0.0,-1.0,0700-0759,14.0,808.0,937.0,5.0,955,942.0,-13.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,,,,,
537716,2025,1,15,3,2025-01-15,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,752.0,-3.0,0.0,0.0,-1.0,0700-0759,14.0,806.0,914.0,6.0,955,920.0,-35.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
541849,2025,1,23,4,2025-01-23,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,823.0,28.0,28.0,1.0,1.0,0700-0759,17.0,840.0,954.0,6.0,955,1000.0,5.0,5.0,0.0,0.0,0900-0959,0.0,,0.0,,,,,
545087,2025,1,24,5,2025-01-24,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,750.0,-5.0,0.0,0.0,-1.0,0700-0759,31.0,821.0,940.0,7.0,955,947.0,-8.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,,,,,
549530,2025,1,7,2,2025-01-07,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",745,750.0,5.0,5.0,0.0,0.0,0700-0759,38.0,828.0,946.0,9.0,940,955.0,15.0,15.0,1.0,1.0,0900-0959,0.0,,0.0,0.0,0.0,15.0,0.0,0.0
552758,2025,1,8,3,2025-01-08,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,753.0,-2.0,0.0,0.0,-1.0,0700-0759,27.0,820.0,933.0,5.0,955,938.0,-17.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
555996,2025,1,9,4,2025-01-09,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,753.0,-2.0,0.0,0.0,-1.0,0700-0759,16.0,809.0,928.0,6.0,955,934.0,-21.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
556189,2025,1,16,4,2025-01-16,WN,19393,WN,19393,2801,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",815,813.0,-2.0,0.0,0.0,-1.0,0800-0859,23.0,836.0,1004.0,7.0,1015,1011.0,-4.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,,,,,
559931,2025,1,17,5,2025-01-17,WN,19393,WN,19393,2801,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",815,823.0,8.0,8.0,0.0,0.0,0800-0859,12.0,835.0,945.0,6.0,1015,951.0,-24.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,,,,,
566381,2025,1,26,7,2025-01-26,WN,19393,WN,19393,2801,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",815,811.0,-4.0,0.0,0.0,-1.0,0800-0859,18.0,829.0,1006.0,10.0,1015,1016.0,1.0,1.0,0.0,0.0,1000-1059,0.0,,0.0,,,,,
570029,2025,1,27,1,2025-01-27,WN,19393,WN,19393,3787,11057,1105703,31057,CLT,"Charlotte, NC",11292,1129202,30325,DEN,"Denver, CO",755,747.0,-8.0,0.0,0.0,-1.0,0700-0759,17.0,804.0,925.0,6.0,955,931.0,-24.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,,,,,
583006,2025,1,1,3,2025-01-01,DL,19790,YX,20452,5717,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1500,1500.0,0.0,0.0,0.0,0.0,1500-1559,38.0,1538.0,1648.0,10.0,1703,1658.0,-5.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,,,,,
583241,2025,1,2,4,2025-01-02,DL,19790,YX,20452,5780,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",800,1123.0,203.0,203.0,1.0,12.0,0800-0859,31.0,1154.0,1309.0,8.0,1001,1317.0,196.0,196.0,1.0,12.0,1000-1059,0.0,,0.0,196.0,0.0,0.0,0.0,0.0
583475,2025,1,3,5,2025-01-03,DL,19790,YX,20452,5780,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",800,802.0,2.0,2.0,0.0,0.0,0800-0859,28.0,830.0,946.0,10.0,1001,956.0,-5.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,,,,,
583647,2025,1,4,6,2025-01-04,DL,19790,YX,20452,5696,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1145,1146.0,1.0,1.0,0.0,0.0,1100-1159,22.0,1208.0,1326.0,11.0,1354,1337.0,-17.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,,,,,
583713,2025,1,4,6,2025-01-04,DL,19790,YX,20452,5780,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",800,758.0,-2.0,0.0,0.0,-1.0,0800-0859,25.0,823.0,947.0,8.0,1001,955.0,-6.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,,,,,
583868,2025,1,5,7,2025-01-05,DL,19790,YX,20452,5665,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1432.0,-7.0,0.0,0.0,-1.0,1400-1459,21.0,1453.0,1614.0,8.0,1645,1622.0,-23.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
583926,2025,1,5,7,2025-01-05,DL,19790,YX,20452,5728,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1116,1128.0,12.0,12.0,0.0,0.0,1100-1159,25.0,1153.0,1312.0,8.0,1309,1320.0,11.0,11.0,0.0,0.0,1300-1359,0.0,,0.0,,,,,
584048,2025,1,5,7,2025-01-05,DL,19790,YX,20452,5860,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",600,600.0,0.0,0.0,0.0,0.0,0600-0659,20.0,620.0,738.0,13.0,809,751.0,-18.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,,,,,
584139,2025,1,6,1,2025-01-06,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1443.0,4.0,4.0,0.0,0.0,1400-1459,30.0,1513.0,1634.0,50.0,1645,1724.0,39.0,39.0,1.0,2.0,1600-1659,0.0,,0.0,0.0,0.0,35.0,0.0,4.0
584429,2025,1,7,2,2025-01-07,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1440.0,1.0,1.0,0.0,0.0,1400-1459,32.0,1512.0,1630.0,31.0,1645,1701.0,16.0,16.0,1.0,1.0,1600-1659,0.0,,0.0,1.0,0.0,15.0,0.0,0.0
584723,2025,1,8,3,2025-01-08,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1436.0,-3.0,0.0,0.0,-1.0,1400-1459,29.0,1505.0,1621.0,8.0,1645,1629.0,-16.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
585016,2025,1,9,4,2025-01-09,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1438.0,-1.0,0.0,0.0,-1.0,1400-1459,26.0,1504.0,1630.0,13.0,1645,1643.0,-2.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,,,,,
585309,2025,1,10,5,2025-01-10,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1435.0,-4.0,0.0,0.0,-1.0,1400-1459,33.0,1508.0,1621.0,10.0,1645,1631.0,-14.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,,,,,
585589,2025,1,11,6,2025-01-11,DL,19790,YX,20452,5695,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1445.0,6.0,6.0,0.0,0.0,1400-1459,21.0,1506.0,1622.0,51.0,1645,1713.0,28.0,28.0,1.0,1.0,1600-1659,0.0,,0.0,6.0,0.0,22.0,0.0,0.0
585773,2025,1,12,7,2025-01-12,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1436.0,-3.0,0.0,0.0,-1.0,1400-1459,25.0,1501.0,1619.0,8.0,1645,1627.0,-18.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
586051,2025,1,13,1,2025-01-13,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1615.0,96.0,96.0,1.0,6.0,1400-1459,21.0,1636.0,1752.0,7.0,1645,1759.0,74.0,74.0,1.0,4.0,1600-1659,0.0,,0.0,74.0,0.0,0.0,0.0,0.0
586342,2025,1,14,2,2025-01-14,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1434.0,-5.0,0.0,0.0,-1.0,1400-1459,21.0,1455.0,1608.0,16.0,1645,1624.0,-21.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
586636,2025,1,15,3,2025-01-15,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1435.0,-4.0,0.0,0.0,-1.0,1400-1459,23.0,1458.0,1611.0,11.0,1645,1622.0,-23.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
586930,2025,1,16,4,2025-01-16,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1433.0,-6.0,0.0,0.0,-1.0,1400-1459,27.0,1500.0,1622.0,7.0,1645,1629.0,-16.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
587222,2025,1,17,5,2025-01-17,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1433.0,-6.0,0.0,0.0,-1.0,1400-1459,34.0,1507.0,1630.0,9.0,1645,1639.0,-6.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,,,,,
587508,2025,1,18,6,2025-01-18,DL,19790,YX,20452,5695,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1433.0,-6.0,0.0,0.0,-1.0,1400-1459,20.0,1453.0,1615.0,8.0,1645,1623.0,-22.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
587675,2025,1,19,7,2025-01-19,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1640.0,121.0,121.0,1.0,8.0,1400-1459,44.0,1724.0,1830.0,14.0,1645,1844.0,119.0,119.0,1.0,7.0,1600-1659,0.0,,0.0,0.0,0.0,119.0,0.0,0.0
587926,2025,1,20,1,2025-01-20,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1520.0,41.0,41.0,1.0,2.0,1400-1459,20.0,1540.0,1652.0,8.0,1645,1700.0,15.0,15.0,1.0,1.0,1600-1659,0.0,,0.0,0.0,0.0,0.0,0.0,15.0
588219,2025,1,21,2,2025-01-21,DL,19790,YX,20452,5661,11057,1105703,31057,CLT,"Charlotte, NC",12478,1247805,31703,JFK,"New York, NY",1439,1438.0,-1.0,0.0,0.0,-1.0,1400-1459,24.0,1502.0,1608.0,7.0,1645,1615.0,-30.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,,,,,
