,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginStateName,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestStateName,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
13748,2025,1,1,25,6,1/25/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2046.0,1.0,1.0,0.0,0.0,2000-2059,30.0,2116.0,2234.0,4.0,2238,2238.0,0.0,0.0,0.0,0.0,2200-2259,0,,0,,,,,
13749,2025,1,1,26,7,1/26/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2039.0,-6.0,0.0,0.0,-1.0,2000-2059,21.0,2100.0,2224.0,10.0,2238,2234.0,-4.0,0.0,0.0,-1.0,2200-2259,0,,0,,,,,
13750,2025,1,1,27,1,1/27/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2143.0,58.0,58.0,1.0,3.0,2000-2059,12.0,2155.0,2317.0,7.0,2238,2324.0,46.0,46.0,1.0,3.0,2200-2259,0,,0,46.0,0.0,0.0,0.0,0.0
13751,2025,1,1,28,2,1/28/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2040.0,-5.0,0.0,0.0,-1.0,2000-2059,29.0,2109.0,2239.0,8.0,2238,2247.0,9.0,9.0,0.0,0.0,2200-2259,0,,0,,,,,
13752,2025,1,1,29,3,1/29/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2040.0,-5.0,0.0,0.0,-1.0,2000-2059,13.0,2053.0,2214.0,4.0,2238,2218.0,-20.0,0.0,0.0,-2.0,2200-2259,0,,0,,,,,
13753,2025,1,1,30,4,1/30/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2228.0,103.0,103.0,1.0,6.0,2000-2059,17.0,2245.0,5.0,7.0,2238,12.0,94.0,94.0,1.0,6.0,2200-2259,0,,0,0.0,0.0,0.0,0.0,94.0
13754,2025,1,1,31,5,1/31/2025,AA,1043,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,2045,2041.0,-4.0,0.0,0.0,-1.0,2000-2059,18.0,2059.0,2211.0,4.0,2238,2215.0,-23.0,0.0,0.0,-2.0,2200-2259,0,,0,,,,,
13789,2025,1,1,1,3,1/1/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1121.0,-7.0,0.0,0.0,-1.0,1100-1159,23.0,1144.0,1309.0,9.0,1320,1318.0,-2.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13790,2025,1,1,2,4,1/2/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1122.0,-6.0,0.0,0.0,-1.0,1100-1159,22.0,1144.0,1311.0,8.0,1320,1319.0,-1.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13791,2025,1,1,3,5,1/3/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1122.0,-6.0,0.0,0.0,-1.0,1100-1159,15.0,1137.0,1305.0,11.0,1320,1316.0,-4.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13792,2025,1,1,4,6,1/4/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1130.0,2.0,2.0,0.0,0.0,1100-1159,19.0,1149.0,1300.0,8.0,1320,1308.0,-12.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13793,2025,1,1,5,7,1/5/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1122.0,-6.0,0.0,0.0,-1.0,1100-1159,24.0,1146.0,1302.0,9.0,1320,1311.0,-9.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13794,2025,1,1,6,1,1/6/2025,AA,2255,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1128,1127.0,-1.0,0.0,0.0,-1.0,1100-1159,20.0,1147.0,1259.0,9.0,1320,1308.0,-12.0,0.0,0.0,-1.0,1300-1359,0,,0,,,,,
13862,2025,1,1,1,3,1/1/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1101,1056.0,-5.0,0.0,0.0,-1.0,1100-1159,15.0,1111.0,1145.0,7.0,1212,1152.0,-20.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13863,2025,1,1,2,4,1/2/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1101,1100.0,-1.0,0.0,0.0,-1.0,1100-1159,13.0,1113.0,1149.0,7.0,1212,1156.0,-16.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13864,2025,1,1,3,5,1/3/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1101,1058.0,-3.0,0.0,0.0,-1.0,1100-1159,15.0,1113.0,1154.0,8.0,1212,1202.0,-10.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13865,2025,1,1,4,6,1/4/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1059,1055.0,-4.0,0.0,0.0,-1.0,1000-1059,19.0,1114.0,1204.0,8.0,1207,1212.0,5.0,5.0,0.0,0.0,1200-1259,0,,0,,,,,
13866,2025,1,1,5,7,1/5/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1101,1059.0,-2.0,0.0,0.0,-1.0,1100-1159,16.0,1115.0,1150.0,10.0,1212,1200.0,-12.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13867,2025,1,1,6,1,1/6/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1101,1134.0,33.0,33.0,1.0,2.0,1100-1159,29.0,1203.0,1240.0,16.0,1212,1256.0,44.0,44.0,1.0,2.0,1200-1259,0,,0,0.0,0.0,44.0,0.0,0.0
13868,2025,1,1,7,2,1/7/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1119.0,0.0,0.0,0.0,0.0,1100-1159,19.0,1138.0,1211.0,9.0,1230,1220.0,-10.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13869,2025,1,1,8,3,1/8/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1118.0,-1.0,0.0,0.0,-1.0,1100-1159,18.0,1136.0,1210.0,8.0,1230,1218.0,-12.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13870,2025,1,1,9,4,1/9/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1114.0,-5.0,0.0,0.0,-1.0,1100-1159,20.0,1134.0,1208.0,10.0,1230,1218.0,-12.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13871,2025,1,1,10,5,1/10/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1204.0,45.0,45.0,1.0,3.0,1100-1159,13.0,1217.0,1300.0,13.0,1230,1313.0,43.0,43.0,1.0,2.0,1200-1259,0,,0,16.0,0.0,0.0,0.0,27.0
13872,2025,1,1,11,6,1/11/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1317.0,118.0,118.0,1.0,7.0,1100-1159,14.0,1331.0,1413.0,7.0,1230,1420.0,110.0,110.0,1.0,7.0,1200-1259,0,,0,4.0,0.0,0.0,0.0,106.0
13873,2025,1,1,12,7,1/12/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1112.0,-7.0,0.0,0.0,-1.0,1100-1159,11.0,1123.0,1153.0,15.0,1230,1208.0,-22.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13874,2025,1,1,13,1,1/13/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1113.0,-6.0,0.0,0.0,-1.0,1100-1159,20.0,1133.0,1207.0,8.0,1230,1215.0,-15.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13875,2025,1,1,14,2,1/14/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1110.0,-9.0,0.0,0.0,-1.0,1100-1159,20.0,1130.0,1209.0,10.0,1230,1219.0,-11.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13876,2025,1,1,15,3,1/15/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1112.0,-7.0,0.0,0.0,-1.0,1100-1159,10.0,1122.0,1154.0,10.0,1230,1204.0,-26.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13877,2025,1,1,16,4,1/16/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1128.0,9.0,9.0,0.0,0.0,1100-1159,24.0,1152.0,1236.0,9.0,1230,1245.0,15.0,15.0,1.0,1.0,1200-1259,0,,0,9.0,0.0,6.0,0.0,0.0
13878,2025,1,1,17,5,1/17/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1124.0,5.0,5.0,0.0,0.0,1100-1159,36.0,1200.0,1234.0,9.0,1230,1243.0,13.0,13.0,0.0,0.0,1200-1259,0,,0,,,,,
13879,2025,1,1,18,6,1/18/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1115.0,-4.0,0.0,0.0,-1.0,1100-1159,15.0,1130.0,1201.0,7.0,1230,1208.0,-22.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13880,2025,1,1,19,7,1/19/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1113.0,-6.0,0.0,0.0,-1.0,1100-1159,20.0,1133.0,1159.0,9.0,1230,1208.0,-22.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13881,2025,1,1,20,1,1/20/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1118.0,-1.0,0.0,0.0,-1.0,1100-1159,14.0,1132.0,1206.0,8.0,1230,1214.0,-16.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13882,2025,1,1,21,2,1/21/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1118.0,-1.0,0.0,0.0,-1.0,1100-1159,19.0,1137.0,1210.0,11.0,1230,1221.0,-9.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13883,2025,1,1,22,3,1/22/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1115.0,-4.0,0.0,0.0,-1.0,1100-1159,33.0,1148.0,1216.0,9.0,1230,1225.0,-5.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13884,2025,1,1,23,4,1/23/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1157.0,38.0,38.0,1.0,2.0,1100-1159,13.0,1210.0,1241.0,8.0,1230,1249.0,19.0,19.0,1.0,1.0,1200-1259,0,,0,0.0,0.0,0.0,0.0,19.0
13885,2025,1,1,24,5,1/24/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1120.0,1.0,1.0,0.0,0.0,1100-1159,13.0,1133.0,1204.0,10.0,1230,1214.0,-16.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13886,2025,1,1,25,6,1/25/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1112.0,-7.0,0.0,0.0,-1.0,1100-1159,19.0,1131.0,1205.0,7.0,1230,1212.0,-18.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13887,2025,1,1,26,7,1/26/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1115.0,-4.0,0.0,0.0,-1.0,1100-1159,22.0,1137.0,1209.0,9.0,1230,1218.0,-12.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13888,2025,1,1,27,1,1/27/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1113.0,-6.0,0.0,0.0,-1.0,1100-1159,14.0,1127.0,1159.0,9.0,1230,1208.0,-22.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13889,2025,1,1,28,2,1/28/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1107.0,-12.0,0.0,0.0,-1.0,1100-1159,20.0,1127.0,1201.0,10.0,1230,1211.0,-19.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
13890,2025,1,1,29,3,1/29/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1113.0,-6.0,0.0,0.0,-1.0,1100-1159,15.0,1128.0,1207.0,8.0,1230,1215.0,-15.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
13891,2025,1,1,30,4,1/30/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1128.0,9.0,9.0,0.0,0.0,1100-1159,23.0,1151.0,1221.0,11.0,1230,1232.0,2.0,2.0,0.0,0.0,1200-1259,0,,0,,,,,
13892,2025,1,1,31,5,1/31/2025,AA,2279,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1119,1112.0,-7.0,0.0,0.0,-1.0,1100-1159,10.0,1122.0,1159.0,21.0,1230,1220.0,-10.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
14023,2025,1,1,1,3,1/1/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1458,1453.0,-5.0,0.0,0.0,-1.0,1400-1459,14.0,1507.0,1626.0,8.0,1645,1634.0,-11.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14024,2025,1,1,2,4,1/2/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1458,1452.0,-6.0,0.0,0.0,-1.0,1400-1459,13.0,1505.0,1621.0,4.0,1645,1625.0,-20.0,0.0,0.0,-2.0,1600-1659,0,,0,,,,,
14025,2025,1,1,3,5,1/3/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1458,1524.0,26.0,26.0,1.0,1.0,1400-1459,15.0,1539.0,1704.0,6.0,1645,1710.0,25.0,25.0,1.0,1.0,1600-1659,0,,0,0.0,0.0,0.0,0.0,25.0
14026,2025,1,1,5,7,1/5/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1458,1843.0,225.0,225.0,1.0,12.0,1400-1459,24.0,1907.0,2029.0,7.0,1645,2036.0,231.0,231.0,1.0,12.0,1600-1659,0,,0,112.0,0.0,119.0,0.0,0.0
14027,2025,1,1,6,1,1/6/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1458,1531.0,33.0,33.0,1.0,2.0,1400-1459,13.0,1544.0,1659.0,4.0,1645,1703.0,18.0,18.0,1.0,1.0,1600-1659,0,,0,1.0,0.0,0.0,0.0,17.0
14028,2025,1,1,7,2,1/7/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1459.0,-5.0,0.0,0.0,-1.0,1500-1559,15.0,1514.0,1635.0,8.0,1652,1643.0,-9.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14029,2025,1,1,8,3,1/8/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1456.0,-8.0,0.0,0.0,-1.0,1500-1559,14.0,1510.0,1632.0,8.0,1652,1640.0,-12.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14030,2025,1,1,9,4,1/9/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1524.0,20.0,20.0,1.0,1.0,1500-1559,20.0,1544.0,1710.0,5.0,1652,1715.0,23.0,23.0,1.0,1.0,1600-1659,0,,0,20.0,0.0,3.0,0.0,0.0
14031,2025,1,1,10,5,1/10/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,,,,,,1500-1559,,,,,1652,,,,,,1600-1659,1,B,0,,,,,
14032,2025,1,1,11,6,1/11/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1529.0,25.0,25.0,1.0,1.0,1500-1559,12.0,1541.0,1708.0,8.0,1652,1716.0,24.0,24.0,1.0,1.0,1600-1659,0,,0,24.0,0.0,0.0,0.0,0.0
14033,2025,1,1,12,7,1/12/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1605.0,61.0,61.0,1.0,4.0,1500-1559,11.0,1616.0,1732.0,5.0,1652,1737.0,45.0,45.0,1.0,3.0,1600-1659,0,,0,0.0,0.0,0.0,0.0,45.0
14034,2025,1,1,13,1,1/13/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1458.0,-6.0,0.0,0.0,-1.0,1500-1559,15.0,1513.0,1627.0,6.0,1652,1633.0,-19.0,0.0,0.0,-2.0,1600-1659,0,,0,,,,,
14035,2025,1,1,14,2,1/14/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1458.0,-6.0,0.0,0.0,-1.0,1500-1559,15.0,1513.0,1633.0,6.0,1652,1639.0,-13.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14036,2025,1,1,15,3,1/15/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1501.0,-3.0,0.0,0.0,-1.0,1500-1559,10.0,1511.0,1634.0,6.0,1652,1640.0,-12.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14037,2025,1,1,16,4,1/16/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1458.0,-6.0,0.0,0.0,-1.0,1500-1559,18.0,1516.0,1646.0,5.0,1652,1651.0,-1.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14038,2025,1,1,17,5,1/17/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1501.0,-3.0,0.0,0.0,-1.0,1500-1559,31.0,1532.0,1655.0,7.0,1652,1702.0,10.0,10.0,0.0,0.0,1600-1659,0,,0,,,,,
14039,2025,1,1,18,6,1/18/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1459.0,-5.0,0.0,0.0,-1.0,1500-1559,11.0,1510.0,1632.0,6.0,1652,1638.0,-14.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14040,2025,1,1,19,7,1/19/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1500.0,-4.0,0.0,0.0,-1.0,1500-1559,23.0,1523.0,1631.0,3.0,1652,1634.0,-18.0,0.0,0.0,-2.0,1600-1659,0,,0,,,,,
14041,2025,1,1,20,1,1/20/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1518.0,14.0,14.0,0.0,0.0,1500-1559,13.0,1531.0,1645.0,8.0,1652,1653.0,1.0,1.0,0.0,0.0,1600-1659,0,,0,,,,,
14042,2025,1,1,21,2,1/21/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1500.0,-4.0,0.0,0.0,-1.0,1500-1559,17.0,1517.0,1631.0,6.0,1652,1637.0,-15.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14043,2025,1,1,22,3,1/22/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1500.0,-4.0,0.0,0.0,-1.0,1500-1559,15.0,1515.0,1631.0,7.0,1652,1638.0,-14.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14044,2025,1,1,23,4,1/23/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1504.0,0.0,0.0,0.0,0.0,1500-1559,11.0,1515.0,1629.0,6.0,1652,1635.0,-17.0,0.0,0.0,-2.0,1600-1659,0,,0,,,,,
14045,2025,1,1,24,5,1/24/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1514.0,10.0,10.0,0.0,0.0,1500-1559,11.0,1525.0,1644.0,6.0,1652,1650.0,-2.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14046,2025,1,1,25,6,1/25/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1458.0,-6.0,0.0,0.0,-1.0,1500-1559,19.0,1517.0,1643.0,5.0,1652,1648.0,-4.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14047,2025,1,1,26,7,1/26/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1556.0,52.0,52.0,1.0,3.0,1500-1559,16.0,1612.0,1734.0,7.0,1652,1741.0,49.0,49.0,1.0,3.0,1600-1659,0,,0,3.0,0.0,0.0,0.0,46.0
14048,2025,1,1,27,1,1/27/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1500.0,-4.0,0.0,0.0,-1.0,1500-1559,18.0,1518.0,1640.0,6.0,1652,1646.0,-6.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14049,2025,1,1,28,2,1/28/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1458.0,-6.0,0.0,0.0,-1.0,1500-1559,16.0,1514.0,1642.0,6.0,1652,1648.0,-4.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14050,2025,1,1,29,3,1/29/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1502.0,-2.0,0.0,0.0,-1.0,1500-1559,20.0,1522.0,1643.0,4.0,1652,1647.0,-5.0,0.0,0.0,-1.0,1600-1659,0,,0,,,,,
14051,2025,1,1,30,4,1/30/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1507.0,3.0,3.0,0.0,0.0,1500-1559,20.0,1527.0,1652.0,7.0,1652,1659.0,7.0,7.0,0.0,0.0,1600-1659,0,,0,,,,,
14052,2025,1,1,31,5,1/31/2025,AA,2320,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1504,1459.0,-5.0,0.0,0.0,-1.0,1500-1559,12.0,1511.0,1623.0,4.0,1652,1627.0,-25.0,0.0,0.0,-2.0,1600-1659,0,,0,,,,,
14773,2025,1,1,1,3,1/1/2025,AA,2488,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1816,1811.0,-5.0,0.0,0.0,-1.0,1800-1859,20.0,1831.0,1908.0,10.0,1924,1918.0,-6.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
14774,2025,1,1,2,4,1/2/2025,AA,2488,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1816,1809.0,-7.0,0.0,0.0,-1.0,1800-1859,15.0,1824.0,1902.0,15.0,1924,1917.0,-7.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
14775,2025,1,1,3,5,1/3/2025,AA,2488,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1816,1814.0,-2.0,0.0,0.0,-1.0,1800-1859,15.0,1829.0,1916.0,13.0,1924,1929.0,5.0,5.0,0.0,0.0,1900-1959,0,,0,,,,,
